topic_id	initial_request	topic_desc	clarification_need	facet_id	facet_desc	question_id	question	answer
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q03661	would you like to know what movie star portrayed brewster in the movie the aviator and what award the movie star was nominated for the performance	no
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q03665	would you like to know what political party ralph owen brewster was affiliated with	no i need to know what elected offices he held
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02547	how old is ralph owen brewseter	no i want to know what offices he held
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02649	may i provide you with information regarding when ralph owen brewster died and cause of death	no i want to know about his office positions
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02650	may i tell you about brewsters parents where and when he was born	no thanks i want to know about his elected offices
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02798	what is ralph owen brewser famous for	i am looking for the elected offices of ralph owen
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02799	what is ralph owen brewsters background	no what offices did he hold
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q02800	what is ralph owen brewsters education	no i want to know the elected offices that he held
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q03107	who is ralph owen brewster	he was an elected official
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q03371	would you like to know about brewsters college education degree and work history	yes i would like to know what elected offices he held
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0038	What elected offices did Ralph Owen Brewster hold?	Q00001		
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0039	What was the relationship between Howard Hughes and Ralph Owen Brewster?	Q00297	are you interested in learning more about ralph owen brewseter	yes especially about his relationship with howard hughes
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0039	What was the relationship between Howard Hughes and Ralph Owen Brewster?	Q03620	would you like to know the political positions ralph owen brewster held	no
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0039	What was the relationship between Howard Hughes and Ralph Owen Brewster?	Q03661	would you like to know what movie star portrayed brewster in the movie the aviator and what award the movie star was nominated for the performance	no i need to know the relationship he had with howard hughs
108	Tell me about of Ralph Owen Brester.	Find biographical information about Ralph Owen Brester.	1	F0039	What was the relationship between Howard Hughes and Ralph Owen Brewster?	Q03665	would you like to know what political party ralph owen brewster was affiliated with	no i need to know the specific relationship between ralph owen brewster and howard hughes
